delivery_id,order_id,delivery_status,delivery_time,rider_id
1550,4268,Delivered,12:35:57,90
1891,4269,Not Delivered,16:12:00,56
128,4270,Delivered,07:18:03,83
6873,4271,Delivered,13:10:52,19
175,4272,Delivered,20:34:10,87
9259,4273,Delivered,21:46:10,75
3418,4274,Delivered,06:50:54,83
4247,4275,Not Delivered,10:01:00,12
8958,4276,Delivered,13:16:58,20
4488,4277,Not Delivered,21:21:23,22
4167,4278,Not Delivered,20:36:59,36
8749,4279,Not Delivered,16:19:59,87
4691,4280,Delivered,21:08:21,14
264,4281,Delivered,21:44:06,43
1961,4282,Not Delivered,19:01:35,70
8740,4283,Not Delivered,20:55:10,92
8785,4284,Delivered,15:43:03,48
3974,4285,Not Delivered,19:53:31,49
9953,4286,Not Delivered,14:49:53,14
258,4287,Not Delivered,21:58:53,50
5116,4288,Delivered,14:07:57,97
5009,4289,Not Delivered,14:36:45,68
9175,4290,Delivered,20:18:09,40
9674,4291,Not Delivered,21:41:03,85
435,4292,Delivered,07:27:56,74
7890,4293,Delivered,07:18:07,5
5069,4294,Not Delivered,09:19:24,19
5090,4295,Delivered,10:37:06,74
7349,4296,Not Delivered,17:27:48,22
4891,4297,Not Delivered,12:18:38,27
3836,4298,Delivered,21:09:03,34
9779,4299,Not Delivered,13:53:06,38
8384,4300,Delivered,18:47:21,50
4099,4301,Delivered,21:51:23,79
9314,4302,Delivered,13:20:57,71
9181,4303,Not Delivered,19:14:24,61
6831,4304,Delivered,12:39:27,77
4785,4305,Not Delivered,11:49:52,71
6146,4306,Delivered,11:09:32,4
8930,4307,Not Delivered,08:23:25,45
9127,4308,Delivered,07:41:38,82
1352,4309,Not Delivered,11:28:56,96
8289,4310,Not Delivered,21:18:31,42
5051,4311,Delivered,08:52:55,19
728,4312,Not Delivered,18:27:48,44
7009,4313,Delivered,09:00:25,100
4598,4314,Delivered,16:29:29,20
6130,4315,Delivered,12:03:32,63
4467,4316,Delivered,06:09:38,69
1320,4317,Delivered,10:48:52,95
5410,4318,Not Delivered,12:36:32,97
6181,4319,Delivered,19:51:57,33
8686,4320,Not Delivered,14:50:20,62
3891,4322,Not Delivered,20:37:41,58
6377,4323,Not Delivered,18:07:12,79
8203,4324,Delivered,06:30:46,39
1341,4325,Not Delivered,18:54:53,30
6989,4326,Delivered,12:24:12,17
3544,4327,Not Delivered,08:50:22,48
2130,4328,Delivered,16:01:17,81
4474,4329,Not Delivered,17:29:21,75
8632,4330,Not Delivered,19:15:10,51
7433,4331,Not Delivered,14:05:29,24
2768,4332,Not Delivered,07:30:17,93
2244,4333,Not Delivered,10:05:29,60
6026,4334,Delivered,14:30:08,4
1394,4335,Not Delivered,18:23:09,34
7010,4336,Delivered,15:36:14,13
458,4337,Delivered,20:47:20,69
4602,4338,Not Delivered,20:33:28,7
9072,4339,Delivered,13:03:40,92
1742,4340,Delivered,10:41:18,84
6611,4341,Delivered,21:39:05,74
3294,4342,Delivered,22:01:12,27
6223,4343,Delivered,12:57:11,23
3847,4344,Delivered,10:49:20,95
9847,4345,Not Delivered,11:34:16,23
2918,4346,Delivered,10:01:31,40
4568,4347,Not Delivered,07:59:14,56
9338,4348,Not Delivered,15:50:14,85
5414,4349,Not Delivered,09:35:32,58
1708,4350,Delivered,06:39:55,83
1073,4351,Delivered,13:00:15,90
8219,4352,Not Delivered,08:24:36,79
4601,4354,Not Delivered,07:01:00,94
9599,4355,Delivered,22:46:17,62
8870,4356,Delivered,11:13:03,26
1794,4357,Delivered,14:35:40,30
7907,4358,Not Delivered,10:22:21,7
8956,4359,Delivered,17:22:34,72
1016,4360,Not Delivered,13:39:47,26
4551,4361,Not Delivered,10:34:12,20
9580,4362,Delivered,20:52:49,48
5002,4363,Delivered,09:25:40,26
576,4364,Not Delivered,17:15:11,36
8303,4365,Not Delivered,17:14:34,69
8675,4366,Delivered,15:34:52,100
7081,4367,Delivered,17:47:30,87
7072,4368,Delivered,18:12:55,83
561,4369,Not Delivered,22:09:25,10
87,4370,Delivered,10:26:24,37
7498,4371,Delivered,13:11:55,20
8989,4372,Delivered,13:29:28,43
8860,4373,Not Delivered,22:17:31,63
7052,4374,Delivered,08:02:03,98
1658,4375,Delivered,09:28:53,46
2142,4376,Not Delivered,18:42:37,34
7878,4377,Delivered,21:00:31,19
962,4378,Not Delivered,09:33:58,40
9995,4379,Delivered,16:35:42,81
4525,4380,Delivered,10:38:58,47
6570,4381,Delivered,19:44:07,39
1981,4382,Not Delivered,13:01:52,14
3362,4383,Not Delivered,10:08:29,65
4678,4384,Delivered,23:28:00,68
5037,4385,Not Delivered,16:06:59,48
3372,4386,Delivered,08:39:49,80
9826,4387,Not Delivered,11:40:43,83
4078,4388,Not Delivered,19:09:19,20
3972,4389,Delivered,11:41:34,32
8979,4390,Delivered,08:33:30,2
9336,4391,Not Delivered,20:00:31,96
6949,4392,Not Delivered,15:15:48,100
2961,4393,Not Delivered,11:57:39,18
9455,4394,Delivered,20:43:21,82
9367,4395,Delivered,09:55:37,58
9,4396,Not Delivered,13:46:57,41
2981,4397,Not Delivered,16:41:04,34
2075,4398,Not Delivered,22:57:41,4
2248,4399,Not Delivered,16:26:35,70
7268,4400,Delivered,06:55:41,16
4480,4401,Delivered,08:28:19,45
485,4402,Not Delivered,21:18:28,24
8932,4403,Not Delivered,10:33:34,89
2143,4404,Delivered,10:44:11,49
6758,4405,Not Delivered,17:49:02,36
778,4406,Delivered,08:18:15,11
1279,4407,Delivered,10:40:50,90
8293,4408,Not Delivered,20:50:15,89
9766,4409,Not Delivered,18:11:08,54
2469,4410,Not Delivered,21:20:58,92
9652,4411,Delivered,08:22:05,52
7347,4412,Delivered,10:17:29,59
4376,4413,Not Delivered,22:23:32,69
7376,4414,Not Delivered,11:31:54,67
2566,4415,Delivered,13:19:18,55
9947,4416,Delivered,17:02:20,26
2852,4417,Delivered,08:31:31,69
136,4418,Delivered,17:28:16,34
766,4419,Not Delivered,18:14:07,100
7697,4420,Not Delivered,15:38:07,21
2149,4421,Delivered,16:20:49,25
9419,4422,Not Delivered,15:37:57,45
8307,4423,Delivered,12:42:27,96
5919,4424,Not Delivered,10:58:30,53
1036,4425,Delivered,20:21:18,100
7330,4426,Delivered,08:22:55,69
3380,4427,Delivered,15:25:35,50
4169,4428,Not Delivered,15:14:19,23
8463,4429,Delivered,08:44:47,15
5342,4430,Not Delivered,22:26:47,5
4768,4431,Not Delivered,11:16:40,5
7654,4432,Delivered,19:29:49,82
1998,4433,Delivered,20:59:55,48
5516,4434,Delivered,11:03:26,85
742,4435,Delivered,16:04:15,82
8947,4436,Delivered,15:11:31,13
1379,4437,Not Delivered,10:24:50,65
4134,4438,Delivered,20:29:17,90
9622,4439,Not Delivered,20:27:50,25
3795,4440,Delivered,14:36:15,81
6424,4442,Delivered,09:58:22,17
813,4443,Delivered,08:40:32,15
9381,4444,Delivered,14:25:17,74
5266,4445,Not Delivered,07:25:46,58
2286,4446,Delivered,21:04:47,90
5469,4447,Not Delivered,22:34:08,4
9223,4448,Not Delivered,10:39:53,60
7660,4449,Delivered,21:26:30,88
3935,4450,Not Delivered,13:32:11,26
5661,4451,Not Delivered,18:13:55,79
8667,4452,Not Delivered,10:40:18,93
8170,4453,Not Delivered,16:56:02,14
2826,4454,Not Delivered,22:47:01,54
746,4455,Not Delivered,09:48:08,91
5035,4456,Not Delivered,07:30:22,34
3109,4457,Delivered,06:32:27,79
3457,4458,Delivered,13:48:57,85
9155,4459,Not Delivered,16:51:24,64
1404,4460,Not Delivered,15:25:34,46
5838,4461,Delivered,11:18:00,31
4939,4462,Delivered,13:45:31,71
5851,4463,Not Delivered,21:30:11,15
3676,4464,Delivered,18:22:41,31
204,4465,Not Delivered,15:03:29,98
644,4466,Not Delivered,11:29:20,32
7031,4467,Delivered,23:08:17,9
8838,4468,Delivered,22:13:38,47
4715,4469,Delivered,12:42:49,50
8528,4470,Delivered,17:49:52,95
3244,4471,Not Delivered,09:01:15,22
5529,4472,Delivered,12:53:54,84
7114,4473,Not Delivered,08:23:25,25
6442,4474,Delivered,14:53:08,5
7437,4475,Delivered,20:57:51,63
6839,4476,Delivered,19:57:18,7
3881,4477,Delivered,17:23:59,25
7679,4478,Not Delivered,09:28:11,35
8812,4479,Not Delivered,15:43:17,8
1083,4480,Delivered,21:44:32,87
7429,4481,Delivered,16:11:49,55
1938,4482,Delivered,11:11:53,64
3594,4483,Delivered,18:20:03,44
1345,4484,Delivered,13:58:50,26
9509,4485,Delivered,13:13:36,92
7657,4486,Not Delivered,19:09:44,62
133,4487,Delivered,09:41:48,67
220,4488,Delivered,09:43:00,86
2969,4489,Delivered,16:05:52,22
9963,4490,Delivered,08:50:51,40
2584,4491,Delivered,17:46:17,40
3479,4492,Delivered,14:29:17,14
532,4493,Delivered,13:56:32,55
9483,4494,Not Delivered,23:53:18,74
1920,4495,Not Delivered,09:04:26,28
993,4496,Delivered,16:34:54,31
5176,4497,Not Delivered,16:50:24,43
9975,4498,Delivered,18:44:29,13
1128,4499,Not Delivered,13:15:28,71
4724,4500,Delivered,22:58:29,55
54,4501,Delivered,08:40:13,12
4892,4502,Not Delivered,13:51:47,91
5376,4503,Not Delivered,19:15:46,94
2049,4504,Not Delivered,13:24:59,79
5185,4505,Not Delivered,13:15:30,88
677,4506,Delivered,11:12:32,16
9007,4507,Delivered,21:05:08,29
5106,4508,Delivered,08:23:59,74
72,4509,Delivered,15:30:48,40
8363,4510,Delivered,16:21:18,70
4283,4511,Delivered,23:17:39,33
6804,4512,Delivered,15:06:59,54
4719,4513,Delivered,19:56:04,5
8044,4514,Not Delivered,19:59:25,35
2557,4515,Delivered,08:14:02,59
7050,4516,Delivered,22:35:54,71
4035,4517,Delivered,10:34:25,22
8560,4518,Delivered,11:27:34,42
7509,4519,Delivered,19:45:50,44
888,4520,Delivered,20:19:18,88
1732,4521,Delivered,10:23:05,21
7792,4522,Not Delivered,14:21:08,49
5315,4523,Not Delivered,14:24:07,78
9854,4524,Not Delivered,12:32:59,75
1675,4525,Delivered,06:51:28,79
6100,4526,Not Delivered,22:54:42,44
7919,4527,Delivered,07:30:43,33
7020,4528,Delivered,10:51:17,27
5481,4529,Delivered,23:33:52,94
3961,4530,Delivered,17:39:07,37
131,4531,Delivered,08:35:37,55
8821,4532,Not Delivered,19:23:50,54
3300,4533,Delivered,09:34:25,14
9747,4534,Not Delivered,22:30:53,8
2243,4535,Not Delivered,19:03:40,66
6238,4536,Delivered,18:06:54,42
9386,4537,Delivered,13:28:41,98
1057,4538,Delivered,09:03:22,27
5577,4539,Delivered,08:35:23,20
8121,4540,Not Delivered,19:59:20,7
6104,4541,Not Delivered,16:35:43,80
2571,4542,Not Delivered,20:04:14,82
4549,4543,Not Delivered,07:58:21,12
5809,4544,Delivered,10:25:56,34
3558,4545,Not Delivered,19:43:47,65
5797,4546,Not Delivered,14:12:06,98
8442,4547,Delivered,14:16:35,90
6544,4548,Delivered,14:52:22,74
6905,4549,Delivered,06:45:02,14
5122,4550,Delivered,09:53:14,98
2682,4551,Delivered,17:26:27,51
3029,4552,Delivered,08:30:09,91
7989,4554,Delivered,12:37:34,8
3992,4555,Not Delivered,10:01:17,36
4780,4556,Delivered,09:07:55,26
4237,4557,Not Delivered,09:51:52,87
7080,4558,Not Delivered,20:04:24,32
5404,4560,Not Delivered,16:55:40,77
5424,4561,Delivered,20:45:15,43
8206,4562,Not Delivered,06:26:00,94
7835,4563,Not Delivered,09:34:46,10
2300,4564,Not Delivered,13:00:42,98
3822,4565,Delivered,08:21:26,35
1485,4566,Not Delivered,23:35:06,36
9253,4567,Delivered,09:17:40,99
6329,4568,Not Delivered,14:34:00,53
5551,4569,Not Delivered,22:26:12,50
730,4570,Not Delivered,20:46:23,32
7633,4571,Delivered,14:31:24,6
1750,4572,Not Delivered,10:16:46,49
6753,4573,Delivered,15:13:01,12
5769,4574,Delivered,15:56:53,87
9695,4575,Delivered,20:58:03,8
8252,4576,Delivered,23:18:25,80
9681,4577,Delivered,20:19:40,85
4524,4578,Delivered,12:42:42,20
5270,4579,Delivered,08:18:48,87
9423,4581,Not Delivered,12:36:16,12
3978,4582,Delivered,16:31:52,78
2686,4583,Not Delivered,08:18:51,91
7046,4584,Delivered,15:18:23,60
6539,4585,Not Delivered,22:40:05,16
4470,4586,Not Delivered,15:20:22,83
8465,4587,Not Delivered,18:46:28,48
2233,4588,Not Delivered,11:32:33,71
4263,4589,Delivered,19:50:40,35
1012,4590,Not Delivered,10:07:35,62
5339,4591,Not Delivered,12:45:51,4
1704,4592,Delivered,16:40:25,58
3120,4593,Not Delivered,13:00:18,31
5109,4594,Not Delivered,22:52:49,90
5357,4595,Delivered,12:47:20,14
1895,4596,Not Delivered,09:32:29,20
6287,4597,Delivered,14:33:02,81
5586,4598,Delivered,06:45:11,76
5804,4599,Not Delivered,08:44:40,73
843,4600,Delivered,07:06:12,37
669,4601,Delivered,20:18:20,94
2545,4602,Delivered,19:59:22,81
2962,4603,Delivered,20:17:52,28
3425,4604,Delivered,11:29:34,68
2180,4605,Not Delivered,08:08:37,81
8323,4606,Delivered,19:41:34,39
6907,4607,Not Delivered,20:18:07,62
665,4608,Delivered,16:30:50,19
3604,4609,Delivered,15:51:03,17
7228,4610,Delivered,09:00:53,48
784,4611,Not Delivered,19:49:23,2
1508,4612,Not Delivered,10:24:14,31
3562,4613,Not Delivered,13:48:19,81
3477,4614,Delivered,20:54:14,4
7414,4615,Delivered,10:18:12,49
1716,4616,Not Delivered,07:59:07,65
9238,4617,Delivered,06:57:54,41
5818,4618,Delivered,19:52:39,1
8826,4619,Delivered,13:56:17,46
5058,4620,Delivered,17:11:15,89
5664,4621,Delivered,12:55:59,60
5625,4622,Not Delivered,17:37:33,32
5523,4623,Delivered,13:19:44,51
2028,4624,Not Delivered,17:53:32,82
3088,4625,Delivered,08:55:00,59
2528,4626,Delivered,14:07:22,47
643,4627,Delivered,18:24:46,25
3447,4628,Delivered,13:01:19,29
5552,4629,Delivered,18:07:22,63
8146,4630,Delivered,11:12:06,27
2788,4631,Delivered,18:53:50,65
4359,4632,Not Delivered,13:28:29,61
2790,4633,Not Delivered,20:06:03,51
10,4634,Not Delivered,10:45:26,74
5794,4635,Delivered,14:09:51,3
7873,4636,Not Delivered,09:31:33,21
5877,4637,Not Delivered,21:09:43,78
8954,4638,Not Delivered,19:55:43,39
6819,4639,Not Delivered,13:16:00,92
7904,4640,Not Delivered,21:03:48,77
5964,4641,Not Delivered,18:55:04,49
2667,4642,Delivered,22:37:10,6
8298,4643,Delivered,09:51:41,55
8926,4644,Delivered,07:49:58,49
6545,4645,Not Delivered,19:39:04,12
9485,4646,Delivered,14:47:48,80
2666,4647,Delivered,08:45:35,11
8116,4648,Not Delivered,19:45:52,2
3825,4649,Delivered,16:22:00,12
2323,4650,Delivered,18:51:49,47
8707,4651,Delivered,00:04:39,99
691,4652,Delivered,16:32:37,86
5571,4653,Not Delivered,22:46:41,11
5806,4654,Not Delivered,08:25:12,24
7258,4655,Not Delivered,06:21:48,13
8748,4656,Delivered,12:18:20,31
4384,4657,Delivered,21:23:07,60
1362,4658,Delivered,14:33:35,30
1928,4659,Not Delivered,06:47:47,65
5301,4660,Not Delivered,14:49:49,14
1490,4661,Delivered,15:40:45,7
3830,4662,Delivered,16:09:17,6
5457,4663,Delivered,20:14:42,17
794,4664,Not Delivered,18:27:36,72
3186,4665,Delivered,08:52:57,95
275,4666,Delivered,09:37:16,2
4335,4667,Not Delivered,16:25:57,55
1322,4668,Delivered,20:45:17,56
365,4669,Delivered,08:50:39,53
821,4670,Delivered,17:59:30,74
3578,4671,Not Delivered,19:37:18,50
4542,4672,Not Delivered,07:43:41,7
7853,4673,Delivered,18:25:00,94
9999,4674,Not Delivered,08:40:16,53
3404,4675,Delivered,16:02:40,9
5472,4676,Delivered,21:32:45,18
542,4677,Delivered,12:34:44,94
404,4678,Delivered,14:22:04,73
8341,4679,Delivered,08:30:12,21
8623,4680,Delivered,18:13:15,93
6003,4681,Delivered,09:34:36,7
5631,4682,Not Delivered,16:36:19,49
4519,4683,Delivered,09:17:49,65
9200,4684,Delivered,22:35:04,84
6125,4685,Not Delivered,20:49:55,8
7354,4686,Not Delivered,12:33:23,72
2894,4687,Not Delivered,14:02:34,15
1151,4688,Delivered,10:43:34,24
3382,4689,Delivered,17:27:07,92
7475,4690,Not Delivered,15:26:19,67
8697,4691,Not Delivered,23:20:40,19
6534,4692,Not Delivered,17:48:57,57
7318,4693,Delivered,09:50:04,90
1735,4694,Not Delivered,16:16:27,4
5001,4695,Not Delivered,09:24:19,49
7340,4696,Delivered,11:35:20,97
6628,4697,Delivered,20:40:18,41
9774,4698,Not Delivered,09:15:25,59
394,4699,Delivered,17:27:08,72
9216,4700,Delivered,22:57:17,31
8038,4701,Not Delivered,16:08:36,81
182,4702,Not Delivered,10:23:43,9
2458,4703,Not Delivered,22:04:57,56
4829,4704,Not Delivered,16:34:49,44
3356,4705,Not Delivered,09:41:35,5
9484,4706,Not Delivered,11:59:34,26
3712,4707,Not Delivered,13:20:34,6
5251,4708,Delivered,09:42:39,73
108,4709,Delivered,14:32:49,96
8713,4710,Not Delivered,10:58:50,61
9319,4711,Delivered,17:04:35,49
6850,4712,Delivered,12:29:36,53
4651,4713,Not Delivered,19:37:41,64
3250,4714,Not Delivered,17:52:02,35
6197,4715,Not Delivered,11:19:27,7
5634,4716,Delivered,15:48:37,86
1840,4717,Delivered,19:06:55,45
3480,4718,Delivered,16:49:41,85
4152,4719,Delivered,12:39:20,93
73,4720,Delivered,09:37:56,34
1029,4721,Delivered,17:40:15,90
65,4722,Not Delivered,16:15:40,99
3365,4723,Not Delivered,17:47:29,50
4760,4724,Delivered,19:14:59,51
2445,4725,Delivered,23:57:24,55
8304,4726,Delivered,12:29:35,47
7855,4727,Not Delivered,22:08:00,39
699,4728,Delivered,13:46:08,23
58,4729,Delivered,08:24:56,91
4406,4730,Delivered,13:00:24,89
2593,4731,Delivered,11:52:13,84
4285,4732,Not Delivered,17:36:29,29
7099,4733,Not Delivered,14:16:05,11
4030,4734,Delivered,15:09:31,68
9533,4735,Not Delivered,15:55:04,35
6869,4736,Delivered,07:56:59,38
4176,4737,Delivered,22:03:29,5
3707,4738,Delivered,13:35:40,58
6229,4739,Not Delivered,14:19:15,69
3328,4740,Not Delivered,21:19:41,50
724,4741,Delivered,22:05:35,9
4072,4742,Not Delivered,21:54:06,6
1991,4743,Delivered,11:40:09,42
607,4744,Delivered,12:28:16,82
4073,4745,Delivered,17:02:46,100
2922,4746,Not Delivered,12:26:49,78
3385,4748,Delivered,18:33:09,36
7822,4749,Delivered,18:09:32,2
2342,4750,Delivered,20:40:15,68
7594,4751,Not Delivered,20:54:28,43
4048,4752,Delivered,22:54:19,96
2338,4753,Delivered,10:16:35,77
5305,4754,Delivered,17:33:29,88
2617,4755,Delivered,09:01:00,53
4029,4756,Delivered,13:42:35,63
7148,4757,Not Delivered,21:26:45,12
423,4758,Not Delivered,07:31:03,68
2141,4759,Not Delivered,07:41:06,55
4096,4760,Delivered,10:44:07,33
5852,4761,Not Delivered,17:35:21,24
8367,4762,Delivered,06:42:09,57
1366,4763,Delivered,13:17:08,7
9780,4764,Not Delivered,15:00:29,17
8644,4765,Not Delivered,13:37:58,54
3906,4766,Not Delivered,10:43:35,13
6323,4767,Not Delivered,09:08:13,32
4817,4768,Not Delivered,13:25:01,30
975,4769,Not Delivered,22:32:19,99
1037,4770,Delivered,09:53:35,76
3907,4771,Delivered,16:28:31,27
3541,4772,Delivered,23:05:25,58
3984,4773,Delivered,10:04:22,72
3257,4774,Delivered,16:51:59,5
7894,4775,Delivered,09:57:19,22
7247,4776,Delivered,06:58:30,70
6543,4777,Not Delivered,11:36:47,41
4414,4778,Delivered,00:11:34,77
4002,4779,Not Delivered,13:25:01,67
7360,4780,Delivered,19:35:01,79
7158,4781,Not Delivered,06:59:46,29
209,4782,Delivered,15:47:32,61
2534,4783,Not Delivered,07:23:23,4
4046,4784,Not Delivered,17:21:14,40
9299,4785,Not Delivered,20:43:57,32
8119,4786,Delivered,17:21:01,93
6357,4787,Delivered,21:00:25,79
4355,4788,Delivered,17:31:18,21
2917,4789,Not Delivered,12:19:31,85
9914,4790,Not Delivered,08:45:21,89
6876,4791,Delivered,10:20:17,52
7171,4792,Delivered,19:01:04,96
7023,4793,Delivered,12:53:18,92
4483,4794,Delivered,13:36:34,45
1141,4795,Not Delivered,14:14:01,32
7309,4796,Not Delivered,12:24:11,95
3690,4797,Delivered,08:45:49,76
4437,4798,Delivered,14:14:51,15
8098,4799,Delivered,09:10:29,4
387,4800,Not Delivered,20:28:23,8
9448,4801,Delivered,08:51:54,41
8983,4802,Not Delivered,19:28:17,82
2402,4803,Not Delivered,16:32:12,49
447,4804,Not Delivered,17:39:43,18
3331,4805,Delivered,10:37:58,78
6093,4806,Not Delivered,23:19:04,45
5572,4807,Not Delivered,20:35:47,66
5717,4808,Delivered,20:16:57,77
5385,4809,Not Delivered,12:55:02,65
4171,4810,Delivered,20:14:41,22
3367,4811,Delivered,09:45:43,79
7312,4812,Not Delivered,13:22:02,66
5602,4813,Not Delivered,18:08:01,40
8108,4815,Not Delivered,12:09:22,92
9939,4816,Delivered,10:56:22,28
533,4817,Delivered,12:29:55,49
219,4818,Delivered,12:50:00,43
7588,4819,Delivered,19:15:01,66
721,4820,Delivered,23:05:42,49
7814,4821,Not Delivered,14:46:04,30
8464,4822,Delivered,12:55:36,94
7005,4823,Delivered,19:37:16,81
5830,4824,Not Delivered,18:50:31,15
3217,4825,Delivered,16:11:09,33
9104,4826,Delivered,19:09:16,14
3398,4827,Not Delivered,20:10:25,24
1942,4828,Delivered,19:49:09,40
2127,4829,Delivered,08:51:25,16
5660,4831,Delivered,13:54:11,93
1026,4832,Not Delivered,21:57:39,41
7737,4833,Delivered,16:50:57,7
7712,4834,Not Delivered,22:28:22,97
4779,4835,Not Delivered,15:26:25,3
2309,4836,Not Delivered,16:01:55,25
9629,4837,Delivered,08:22:02,70
3784,4838,Not Delivered,17:11:19,94
4442,4839,Delivered,14:04:30,9
2592,4840,Delivered,20:42:22,38
109,4841,Not Delivered,08:22:37,31
5021,4842,Delivered,12:38:34,18
4887,4843,Delivered,09:43:55,3
9270,4844,Delivered,12:09:26,43
6521,4845,Delivered,13:29:31,73
3175,4846,Delivered,16:09:09,44
9014,4847,Delivered,16:19:08,76
4109,4848,Delivered,20:31:55,82
1713,4849,Delivered,11:40:24,45
8308,4850,Delivered,07:38:51,16
147,4851,Not Delivered,17:55:03,63
7293,4852,Not Delivered,19:20:33,47
5931,4853,Not Delivered,21:19:35,36
9670,4854,Delivered,16:33:24,87
8296,4855,Delivered,10:11:49,4
8505,4856,Not Delivered,21:27:51,33
3158,4857,Delivered,20:24:41,38
3129,4858,Not Delivered,15:21:17,99
5979,4859,Not Delivered,20:42:44,34
8607,4860,Not Delivered,18:55:42,56
1188,4861,Delivered,21:30:23,86
3388,4862,Delivered,15:17:21,6
5265,4863,Not Delivered,10:19:42,14
4833,4864,Not Delivered,19:12:24,57
2597,4865,Delivered,22:05:33,74
4511,4866,Not Delivered,22:56:13,56
8594,4867,Delivered,09:02:27,60
7089,4869,Not Delivered,16:43:58,85
8658,4870,Not Delivered,20:51:06,93
5798,4872,Delivered,07:38:35,18
1338,4873,Delivered,10:22:09,17
6147,4874,Delivered,23:04:49,40
2105,4875,Not Delivered,08:38:37,40
8813,4876,Delivered,20:15:19,50
9918,4877,Not Delivered,17:40:13,24
7435,4878,Delivered,16:07:47,79
7036,4879,Delivered,16:35:56,95
9778,4880,Not Delivered,21:17:01,56
4362,4881,Not Delivered,11:09:24,91
3056,4882,Not Delivered,18:43:49,74
4312,4883,Not Delivered,18:41:51,70
6712,4884,Delivered,13:19:02,26
4126,4886,Delivered,09:42:56,81
4707,4887,Not Delivered,10:05:20,36
1573,4888,Delivered,17:17:42,77
2188,4889,Delivered,19:09:18,24
7068,4890,Not Delivered,09:57:00,50
8392,4891,Delivered,20:03:51,91
206,4892,Not Delivered,21:23:46,82
4540,4893,Delivered,08:32:16,91
2483,4894,Not Delivered,18:48:07,11
5703,4895,Not Delivered,06:49:41,16
6447,4896,Delivered,09:17:07,53
148,4897,Delivered,07:31:42,17
2154,4898,Not Delivered,13:05:58,39
5584,4899,Not Delivered,15:53:09,15
3692,4900,Delivered,12:24:05,46
1772,4901,Not Delivered,06:52:36,89
7699,4902,Not Delivered,23:16:28,95
5963,4903,Delivered,10:25:09,75
5181,4904,Delivered,18:51:32,77
8197,4905,Delivered,09:31:13,80
260,4906,Not Delivered,09:13:27,73
9086,4907,Delivered,13:54:00,84
6448,4908,Delivered,14:41:16,54
4196,4909,Delivered,13:53:42,72
7985,4910,Not Delivered,16:28:56,7
9585,4912,Not Delivered,14:02:17,2
2620,4913,Not Delivered,07:17:09,4
4529,4914,Delivered,18:28:44,66
5218,4915,Not Delivered,15:46:30,83
6277,4916,Delivered,16:55:05,58
9274,4917,Not Delivered,16:13:01,76
8446,4918,Not Delivered,00:08:37,91
812,4919,Not Delivered,11:25:14,6
6108,4920,Not Delivered,14:00:59,67
2517,4921,Not Delivered,21:00:08,21
2795,4922,Delivered,17:35:13,68
4667,4923,Not Delivered,17:57:31,98
5186,4924,Not Delivered,17:52:25,83
1022,4925,Not Delivered,14:25:20,57
6297,4926,Delivered,11:14:12,69
2035,4927,Not Delivered,18:53:04,8
667,4928,Delivered,11:49:52,14
3559,4929,Not Delivered,15:25:37,90
3787,4930,Not Delivered,10:36:49,63
6257,4931,Delivered,06:59:15,79
3296,4932,Delivered,16:12:19,14
4847,4933,Not Delivered,12:46:48,56
4908,4934,Delivered,20:05:47,71
1650,4935,Delivered,17:13:18,53
1767,4936,Delivered,17:26:36,22
1859,4937,Not Delivered,17:34:54,51
3532,4938,Not Delivered,16:16:30,34
6657,4939,Delivered,21:44:42,73
6557,4940,Delivered,22:22:10,91
9083,4941,Not Delivered,21:57:44,77
1592,4942,Delivered,16:50:21,83
3703,4943,Not Delivered,18:47:48,47
9750,4944,Not Delivered,09:41:58,34
1561,4945,Not Delivered,13:55:02,84
987,4946,Not Delivered,18:36:39,95
7809,4947,Delivered,18:44:12,33
2449,4948,Not Delivered,17:55:27,81
9809,4949,Not Delivered,17:42:38,40
7083,4950,Delivered,13:26:50,78
4240,4951,Delivered,13:23:19,50
2426,4952,Not Delivered,10:27:57,59
1028,4953,Delivered,09:51:06,85
3767,4954,Not Delivered,16:16:23,85
9749,4955,Delivered,14:58:17,56
3084,4956,Delivered,19:01:40,28
4642,4957,Delivered,07:45:19,80
3352,4958,Not Delivered,21:00:33,14
1504,4959,Delivered,11:12:02,71
5434,4960,Delivered,16:16:41,88
6694,4961,Not Delivered,09:46:16,42
9849,4962,Delivered,14:09:22,92
772,4963,Delivered,21:34:51,77
3696,4964,Delivered,21:42:48,57
9185,4965,Delivered,14:09:47,86
5014,4966,Delivered,15:13:47,7
3315,4967,Not Delivered,10:10:53,98
4798,4968,Not Delivered,15:38:02,69
5604,4969,Not Delivered,22:05:11,50
8007,4970,Delivered,21:42:03,33
3872,4971,Delivered,18:16:25,92
594,4972,Not Delivered,07:05:10,27
2787,4973,Not Delivered,17:32:51,76
2553,4974,Not Delivered,17:50:50,38
9676,4975,Not Delivered,14:45:47,43
2785,4976,Not Delivered,13:38:57,92
5962,4977,Not Delivered,07:51:58,71
6574,4978,Delivered,18:36:26,53
3013,4979,Delivered,22:09:40,23
6271,4980,Not Delivered,20:00:08,71
7650,4981,Delivered,12:08:12,33
5627,4983,Delivered,17:19:56,85
1619,4984,Delivered,13:30:42,6
1430,4985,Delivered,21:04:07,64
9549,4986,Delivered,14:59:49,57
959,4987,Delivered,13:25:35,72
